id,newcode,newcode2,delete,ValLabNum,ValLabel,var2000_1,var2000_2,var2001_1,var2001_2,var2002_1,var2002_2,var2003_1,var2003_2,var2004_1,var2004_2,var2005_1,,,,,
208,JobIndustryC,jobindcode,,8,"Financial intermediation, insurance, real estate and business services",Indus_Feb2000,Indus_Sep2000,Indus_Feb2001,Indus_Sep2001,Indus_Feb2002,Indus_Sep2002,Indus_Mar2003,Indus_Sep2003,Indus,Indus,Indus,,,,,
208,JobIndustryC,jobindcode,,9,"Community, social and personal services",Indus_Feb2000,Indus_Sep2000,Indus_Feb2001,Indus_Sep2001,Indus_Feb2002,Indus_Sep2002,Indus_Mar2003,Indus_Sep2003,Indus,Indus,Indus,,,,,
208,JobIndustryC,jobindcode,,10,Private households,Indus_Feb2000,Indus_Sep2000,Indus_Feb2001,Indus_Sep2001,Indus_Feb2002,Indus_Sep2002,Indus_Mar2003,Indus_Sep2003,Indus,Indus,Indus,,,,,
208,JobIndustryC,jobindcode,,11,Exterior organisations and foreign government,Indus_Feb2000,Indus_Sep2000,Indus_Feb2001,Indus_Sep2001,Indus_Feb2002,Indus_Sep2002,Indus_Mar2003,Indus_Sep2003,Indus,Indus,Indus,,,,,
208,JobIndustryC,jobindcode,,12,Activities not adequately defined,Indus_Feb2000,Indus_Sep2000,Indus_Feb2001,Indus_Sep2001,Indus_Feb2002,Indus_Sep2002,Indus_Mar2003,Indus_Sep2003,Indus,Indus,Indus,,,,,
208,JobIndustryC,jobindcode,,66,Not elsewhere classified,Indus_Feb2000,Indus_Sep2000,Indus_Feb2001,Indus_Sep2001,Indus_Feb2002,Indus_Sep2002,Indus_Mar2003,Indus_Sep2003,Indus,Indus,Indus,,,,,
208,JobIndustryC,jobindcode,,88,Not applicable,Indus_Feb2000,Indus_Sep2000,Indus_Feb2001,Indus_Sep2001,Indus_Feb2002,Indus_Sep2002,Indus_Mar2003,Indus_Sep2003,Indus,Indus,Indus,,,,,
208,JobIndustryC,jobindcode,,90,Other,Indus_Feb2000,Indus_Sep2000,Indus_Feb2001,Indus_Sep2001,Indus_Feb2002,Indus_Sep2002,Indus_Mar2003,Indus_Sep2003,Indus,Indus,Indus,,,,,
208,JobIndustryC,jobindcode,,99,Unspecified,Indus_Feb2000,Indus_Sep2000,Indus_Feb2001,Indus_Sep2001,Indus_Feb2002,Indus_Sep2002,Indus_Mar2003,Indus_Sep2003,Indus,Indus,Indus,,,,,
209,JobOccupC,jobocccode,,1,"Legislators, senior officials and managers",Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,2,Professionals,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,3,Technical and associate professionals,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,4,Clerks,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,5,Service workers and shop and market sales workers,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,6,Skilled agricultural and fishery workers,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,7,Craft and related trades workers,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,8,Plant and machine operators and assemblers,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,9,Elementary Occupation,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,10,Domestic workers,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,88,Not applicable,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,91,Occupation not elsewhere defined,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,97,Occupation not adequately defined,Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
209,JobOccupC,jobocccode,,99,"Occupation not elsewhere defined, Unspecified",Occup_Feb2000,Occup_Sep2000,Occup_Feb2001,Occup_Sep2001,Occup_Feb2002,Occup_Sep2002,Occup_Mar2003,Occup_Sep2003,Occup,Occup,Occup,,,,,
210,IndustPrevC,previndcode,,1,"Agriculture, hunting, forestry and fishing",IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,2,Mining and quarrying,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,3,Manufacturing,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,4,"Electricity, gas and water",IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,5,Construction,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,6,Wholesale and retail trade,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,7,"Transport, storage and communication",IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,8,Finance and business services,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,9,"Community, social and personal services",IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,10,Private households,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,11,Exterior organizations and foreign government,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,12,Activities not adequately defined,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,66,Not elsewhere classified,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,88,Not applicable,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,90,Other,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
210,IndustPrevC,previndcode,,99,Unspecified,IndusP_Feb2000,,Indusp_Feb2001,Indusp_Sep2001,Indusp_Feb2002,Indusp_Sep2002,,,Indusp,Indusp,Indusp,,,,,
211,OccupPrevC,prevocccode,,1,"Legislators, senior officials and managers",OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,2,Professionals,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,3,Technical and associate professionals,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,4,Clerks,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,5,Service workers and shop and market sales workers,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,6,Skilled agricultural and fishery workers,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,7,Craft and related trades workers,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,8,Plant and machine operators and assemblers,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,9,Elementary Occupation,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,10,Domestic workers,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,88,Not applicable,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,97,Occupation not adequately defined,OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
211,OccupPrevC,prevocccode,,99,"Occupation not elsewhere defined, Unspecified",OccuPrev_Feb2000,,occuprev_Feb2001,occuprev_Sep2001,occuprev_Feb2002,Occuprev_Sep2002,Occuprev_Mar2003,occuprev_Sep2003,occuprev,Occuprev,Occuprev,,,,,
212,EmpStatus1,empstat1,,0,Not economically active,Status1_Feb2000,Status1_Sep2000,Status1_Feb2001,Status1_Sep2001,Status1_Feb2002,Status1_Sep2002,Status1_Mar2003,Status1_Sep2003,Status3,Status1,Status1,,,,,
212,EmpStatus1,empstat1,,1,Employed,Status1_Feb2000,Status1_Sep2000,Status1_Feb2001,Status1_Sep2001,Status1_Feb2002,Status1_Sep2002,Status1_Mar2003,Status1_Sep2003,Status3,Status1,Status1,,,,,
212,EmpStatus1,empstat1,,2,Unemployed,Status1_Feb2000,Status1_Sep2000,Status1_Feb2001,Status1_Sep2001,Status1_Feb2002,Status1_Sep2002,Status1_Mar2003,Status1_Sep2003,Status3,Status1,Status1,,,,,
213,EmpStatus2,empstat2,,0,Not economically active,Status2_Feb2000,Status2_Sep2000,Status2_Feb2001,Status2_Sep2001,Status2_Feb2002,Status2_Sep2002,Status2_Mar2003,Status2_Sep2003,Status4,Status2,Status2,,,,,
213,EmpStatus2,empstat2,,1,Employed,Status2_Feb2000,Status2_Sep2000,Status2_Feb2001,Status2_Sep2001,Status2_Feb2002,Status2_Sep2002,Status2_Mar2003,Status2_Sep2003,Status4,Status2,Status2,,,,,
213,EmpStatus2,empstat2,,2,Unemployed,Status2_Feb2000,Status2_Sep2000,Status2_Feb2001,Status2_Sep2001,Status2_Feb2002,Status2_Sep2002,Status2_Mar2003,Status2_Sep2003,Status4,Status2,Status2,,,,,
214,SearchHow,searchhow1,,1,Waited/registered at employment agency/trade union,,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,2,"Enquired at workplaces, farms, factories",,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,3,Placed/answered advertisement(s),,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,4,Sought assistance from relatives or friends,,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,5,"Looked for land, building, equipment, applied for permit to start business",,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,6,Sought/underwent training,,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,7,Waited at the street side where casual workers are found,,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,8,Other,,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,9,Don't know,,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,88,Not applicable,,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
214,SearchHow,searchhow1,,99,Unspecified,,Q35HuntW_Sep2000,Q35WhatS_Feb2001,Q35seekh_Sep2001,Q35seekh_Feb2002,,,,,,,,,,,
1002,SearchHow1,searchhow,,1,Waited/registered at employment agency/trade union,,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
1002,SearchHow1,searchhow,,2,"Enquired at workplaces, farms, factories",,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
1002,SearchHow1,searchhow,,3,Placed/answered advertisement(s),,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
1002,SearchHow1,searchhow,,4,Sought assistance from relatives or friends,,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
1002,SearchHow1,searchhow,,5,"Looked for land, building, equipment, applied for permit to start business",,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
1002,SearchHow1,searchhow,,6,Waited at the street-side where casual workers are found,,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
1002,SearchHow1,searchhow,,7,Other,,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
1002,SearchHow1,searchhow,,8,Don't know,,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
1002,SearchHow1,searchhow,,88,Not applicable,,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
1002,SearchHow1,searchhow,,99,Unspecified,,,,,,Q38SeekH_Sep2002,Q38SeekH_Mar2003,Q38SeekHh_Sep2003,Q38Seekhh,Q38SeekHh,Q38SeekHh,,,,,
215,ExtraWkHow,extrawkhow,,1,"Enquired at workplaces, farms, factories",,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
215,ExtraWkHow,extrawkhow,,2,"Waited/registered at employment agency, labour broker",,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
215,ExtraWkHow,extrawkhow,,3,Placed or answered advertisements,,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
215,ExtraWkHow,extrawkhow,,4,Sought assistance from friends or relatives,,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
215,ExtraWkHow,extrawkhow,,5,"Looked for land, buildings or equipment, applied for permit to start business",,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
215,ExtraWkHow,extrawkhow,,6,Waiting at the street-side,,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
215,ExtraWkHow,extrawkhow,,7,Other,,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
215,ExtraWkHow,extrawkhow,,8,Don't know,,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
215,ExtraWkHow,extrawkhow,,88,Not applicable,,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
215,ExtraWkHow,extrawkhow,,99,Unspecified,,Q426HntX_Sep2000,Q436HntX_Feb2001,Q426HntX_Sep2001,Q426HntX_Feb2002,Q426Seek_Sep2002,Q426Seek_Mar2003,Q426Seekk_Sep2003,Q426Seekk,Q426Seekk,Q429Seekk,,,,,
216,FarmYrOct,farmyroct,,1,Yes,,Q52Oct99_Sep2000,Q52Oct00_Feb2001,Q52Jun01_Sep2001,Q52Oct01_Feb2002,Q52Oct01_Sep2002,Q52Oct02_Mar2003,Q52Oct02_Sep2003,Q52Oct03,Q52Oct03,Q62Oct04,,,,,
216,FarmYrOct,farmyroct,,2,No,,Q52Oct99_Sep2000,Q52Oct00_Feb2001,Q52Jun01_Sep2001,Q52Oct01_Feb2002,Q52Oct01_Sep2002,Q52Oct02_Mar2003,Q52Oct02_Sep2003,Q52Oct03,Q52Oct03,Q62Oct04,,,,,
216,FarmYrOct,farmyroct,,8,Not applicable,,Q52Oct99_Sep2000,Q52Oct00_Feb2001,Q52Jun01_Sep2001,Q52Oct01_Feb2002,Q52Oct01_Sep2002,Q52Oct02_Mar2003,Q52Oct02_Sep2003,Q52Oct03,Q52Oct03,Q62Oct04,,,,,
216,FarmYrOct,farmyroct,,9,Unspecified,,Q52Oct99_Sep2000,Q52Oct00_Feb2001,Q52Jun01_Sep2001,Q52Oct01_Feb2002,Q52Oct01_Sep2002,Q52Oct02_Mar2003,Q52Oct02_Sep2003,Q52Oct03,Q52Oct03,Q62Oct04,,,,,
217,FarmYrNov,farmyrnov,,1,Yes,,Q52Nov99_Sep2000,Q52Nov00_Feb2001,Q52Jul01_Sep2001,Q52Nov01_Feb2002,Q52Nov01_Sep2002,Q52Nov02_Mar2003,Q52Nov02_Sep2003,Q52Nov03,Q52Nov03,Q62Nov04,,,,,
217,FarmYrNov,farmyrnov,,2,No,,Q52Nov99_Sep2000,Q52Nov00_Feb2001,Q52Jul01_Sep2001,Q52Nov01_Feb2002,Q52Nov01_Sep2002,Q52Nov02_Mar2003,Q52Nov02_Sep2003,Q52Nov03,Q52Nov03,Q62Nov04,,,,,
217,FarmYrNov,farmyrnov,,8,Not applicable,,Q52Nov99_Sep2000,Q52Nov00_Feb2001,Q52Jul01_Sep2001,Q52Nov01_Feb2002,Q52Nov01_Sep2002,Q52Nov02_Mar2003,Q52Nov02_Sep2003,Q52Nov03,Q52Nov03,Q62Nov04,,,,,
217,FarmYrNov,farmyrnov,,9,Unspecified,,Q52Nov99_Sep2000,Q52Nov00_Feb2001,Q52Jul01_Sep2001,Q52Nov01_Feb2002,Q52Nov01_Sep2002,Q52Nov02_Mar2003,Q52Nov02_Sep2003,Q52Nov03,Q52Nov03,Q62Nov04,,,,,
218,FarmYrDec,farmyrdec,,1,Yes,,Q52Dec99_Sep2000,Q52Dec00_Feb2001,Q52Aug01_Sep2001,Q52Dec01_Feb2002,Q52Dec01_Sep2002,Q52Dec02_Mar2003,Q52Dec02_Sep2003,Q52Dec03,Q52Dec03,Q62Dec04,,,,,
218,FarmYrDec,farmyrdec,,2,No,,Q52Dec99_Sep2000,Q52Dec00_Feb2001,Q52Aug01_Sep2001,Q52Dec01_Feb2002,Q52Dec01_Sep2002,Q52Dec02_Mar2003,Q52Dec02_Sep2003,Q52Dec03,Q52Dec03,Q62Dec04,,,,,
218,FarmYrDec,farmyrdec,,8,Not applicable,,Q52Dec99_Sep2000,Q52Dec00_Feb2001,Q52Aug01_Sep2001,Q52Dec01_Feb2002,Q52Dec01_Sep2002,Q52Dec02_Mar2003,Q52Dec02_Sep2003,Q52Dec03,Q52Dec03,Q62Dec04,,,,,
218,FarmYrDec,farmyrdec,,9,Unspecified,,Q52Dec99_Sep2000,Q52Dec00_Feb2001,Q52Aug01_Sep2001,Q52Dec01_Feb2002,Q52Dec01_Sep2002,Q52Dec02_Mar2003,Q52Dec02_Sep2003,Q52Dec03,Q52Dec03,Q62Dec04,,,,,
219,FarmYrJan,farmyrjan,,1,Yes,,Q52Jan00_Sep2000,Q52Jan01_Feb2001,Q52Sep00_Sep2001,Q52Jan02_Feb2002,Q52Jan02_Sep2002,Q52Jan03_Mar2003,Q52Jan03_Sep2003,Q52Jan04,Q52Jan04,Q62Jan05,,,,,
219,FarmYrJan,farmyrjan,,2,No,,Q52Jan00_Sep2000,Q52Jan01_Feb2001,Q52Sep00_Sep2001,Q52Jan02_Feb2002,Q52Jan02_Sep2002,Q52Jan03_Mar2003,Q52Jan03_Sep2003,Q52Jan04,Q52Jan04,Q62Jan05,,,,,
219,FarmYrJan,farmyrjan,,8,Not applicable,,Q52Jan00_Sep2000,Q52Jan01_Feb2001,Q52Sep00_Sep2001,Q52Jan02_Feb2002,Q52Jan02_Sep2002,Q52Jan03_Mar2003,Q52Jan03_Sep2003,Q52Jan04,Q52Jan04,Q62Jan05,,,,,
219,FarmYrJan,farmyrjan,,9,Unspecified,,Q52Jan00_Sep2000,Q52Jan01_Feb2001,Q52Sep00_Sep2001,Q52Jan02_Feb2002,Q52Jan02_Sep2002,Q52Jan03_Mar2003,Q52Jan03_Sep2003,Q52Jan04,Q52Jan04,Q62Jan05,,,,,
220,FarmYrFeb,farmyrfeb,,1,Yes,,Q52Feb00_Sep2000,Q52Feb01_Feb2001,Q52Oct00_Sep2001,Q52Feb02_Feb2002,Q52Feb02_Sep2002,Q52Feb03_Mar2003,Q52Feb03_Sep2003,Q52Feb04,Q52Feb04,Q62Feb05,,,,,
220,FarmYrFeb,farmyrfeb,,2,No,,Q52Feb00_Sep2000,Q52Feb01_Feb2001,Q52Oct00_Sep2001,Q52Feb02_Feb2002,Q52Feb02_Sep2002,Q52Feb03_Mar2003,Q52Feb03_Sep2003,Q52Feb04,Q52Feb04,Q62Feb05,,,,,
220,FarmYrFeb,farmyrfeb,,8,Not applicable,,Q52Feb00_Sep2000,Q52Feb01_Feb2001,Q52Oct00_Sep2001,Q52Feb02_Feb2002,Q52Feb02_Sep2002,Q52Feb03_Mar2003,Q52Feb03_Sep2003,Q52Feb04,Q52Feb04,Q62Feb05,,,,,
220,FarmYrFeb,farmyrfeb,,9,Unspecified,,Q52Feb00_Sep2000,Q52Feb01_Feb2001,Q52Oct00_Sep2001,Q52Feb02_Feb2002,Q52Feb02_Sep2002,Q52Feb03_Mar2003,Q52Feb03_Sep2003,Q52Feb04,Q52Feb04,Q62Feb05,,,,,
